,Name,ID,club_event_club_1_event_1,club_event_club_1_event_2,club_event_club_1_event_3,club_event_club_2_event_1,club_event_club_2_event_2,club_event_club_2_event_3,club_event_club_3_event_1,club_event_club_3_event_2,club_event_club_3_event_3,fest_event_fest_1_event_1,fest_event_fest_1_event_10,fest_event_fest_1_event_11,fest_event_fest_1_event_12,fest_event_fest_1_event_13,fest_event_fest_1_event_2,fest_event_fest_1_event_3,fest_event_fest_1_event_4,fest_event_fest_1_event_5,fest_event_fest_1_event_6,fest_event_fest_1_event_7,fest_event_fest_1_event_8,fest_event_fest_1_event_9,fest_event_fest_2_event_1,fest_event_fest_2_event_10,fest_event_fest_2_event_11,fest_event_fest_2_event_12,fest_event_fest_2_event_13,fest_event_fest_2_event_14,fest_event_fest_2_event_15,fest_event_fest_2_event_2,fest_event_fest_2_event_3,fest_event_fest_2_event_4,fest_event_fest_2_event_5,fest_event_fest_2_event_6,fest_event_fest_2_event_7,fest_event_fest_2_event_8,fest_event_fest_2_event_9,club_role_Participant,club_role_organiser_1,club_role_organiser_2,club_role_organiser_3,club_role_organiser_4,club_role_organiser_5,Fest_role_organiser_1,Fest_role_organiser_10,Fest_role_organiser_2,Fest_role_organiser_3,Fest_role_organiser_4,Fest_role_organiser_5,Fest_role_organiser_6,Fest_role_organiser_7,Fest_role_organiser_8,Fest_role_organiser_9,oragnisers_festname_fest_1,oragnisers_festname_fest_2,participants_festname_fest_1,participants_festname_fest_2
374,Barry Laird,18XJ1A0347,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
375,Kelli Haas,18XJ1A0349,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
376,Gonzalo Huff,17XJ1A0102,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
377,Kelley Ruth,17XJ1A0103,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
378,Kaitlynn Sotelo,17XJ1A0104,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
379,Trent Hartmann,17XJ1A0111,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
380,Travion Conley,17XJ1A0114,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
381,Dashaun Sears,17XJ1A0119,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
382,Kamron Billingsley,17XJ1A0121,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,True,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
383,Charlotte Lorenzo,17XJ1A0122,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
384,Nestor Light,17XJ1A0123,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
385,Kurt Munguia,17XJ1A0124,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
386,Tierney Kasper,17XJ1A0127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
387,Efrain Trujillo,17XJ1A0129,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
388,Susana Dunn,17XJ1A0130,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
389,Daniela Romo,17XJ1A0135,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
390,Halie Metzger,17XJ1A0136,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
391,Kaylea Navarrete,17XJ1A0139,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
392,Abigale Jimenez,17XJ1A0141,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
393,Hazel Fry,17XJ1A0143,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
394,Hudson Guzman,17XJ1A0144,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
395,Blayne Pollock,17XJ1A0148,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
396,Emerson Samuel,17XJ1A0151,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
397,Ashton Connelly,17XJ1A0152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
398,Sebastien Hickman,17XJ1A0155,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True
399,Nathaly Lavoie,17XJ1A0156,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
400,Abrianna Delarosa,17XJ1A0158,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
401,Andie Embry,17XJ1A0159,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
402,Rahul Vera,17XJ1A0160,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
403,Marion Gaddis,17XJ1A0161,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
404,Betsy Blake,17XJ1A0162,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
405,Giavanna Brill,17XJ1A0164,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
406,Candy Duenas,17XJ1A0166,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
407,Kaela Prather,17XJ1A0168,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
408,Izaiah Barraza,17XJ1A0169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
409,Jada Valadez,17XJ1A0174,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
410,Jamison Osorio,17XJ1A0175,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
411,Rachelle Lamb,17XJ1A0177,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
412,Skyler Close,17XJ1A0182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
413,Luther Popp,17XJ1A0183,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
414,Malika Garber,17XJ1A0184,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
415,Caleb Jeffries,17XJ1A0186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
416,Anthony Llamas,17XJ1A0191,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
417,Rhiannon Swift,17XJ1A0194,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
418,Annaliese Giles,17XJ1A0197,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,True,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
419,Nataly Graham,17XJ1A0198,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
420,Clifton Colby,17XJ1A0201,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
421,Debra Clevenger,17XJ1A0203,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
422,Makayla Bowie,17XJ1A0206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
423,Mira Greenfield,17XJ1A0212,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
424,Ashanti Koenig,17XJ1A0213,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True
425,Jordin Richey,17XJ1A0214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
426,Jaxson Schweitzer,17XJ1A0219,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
427,Miranda Livingston,17XJ1A0221,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
428,Geoffrey Riddle,17XJ1A0222,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
429,Maren Sears,17XJ1A0223,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
430,Finn Goodwin,17XJ1A0229,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
431,Javonte Trevino,17XJ1A0231,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
432,Caelan Infante,17XJ1A0232,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
433,Chandler McKinney,17XJ1A0234,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
434,Aldo Ragan,17XJ1A0237,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
435,Sasha Sweat,17XJ1A0238,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
436,Pedro Hearn,17XJ1A0239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
437,Kallie Derosa,17XJ1A0240,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
438,Anissa Medina,17XJ1A0241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
439,Malorie Bassett,17XJ1A0242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
440,Stuart Hartmann,17XJ1A0244,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
441,Camille Curran,17XJ1A0245,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
442,Frances Prieto,17XJ1A0247,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
443,Andreas Byers,17XJ1A0250,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
444,Nash Parsons,17XJ1A0251,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
445,Gerald Arreola,17XJ1A0252,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
446,Estefany Harmon,17XJ1A0253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
447,Eleni Aranda,17XJ1A0254,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
448,Leona Cabral,17XJ1A0256,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
449,Augustus Sullivan,17XJ1A0260,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
450,Katerina Hershberger,17XJ1A0262,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
451,Shawn Kay,17XJ1A0263,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
452,Marcel Wenger,17XJ1A0264,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
453,Ansley Wilkes,17XJ1A0266,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
454,Carlo Cormier,17XJ1A0267,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
455,Glen Draper,17XJ1A0268,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
456,Maximus Fish,17XJ1A0269,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
457,Gwendolyn Bain,17XJ1A0270,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
458,Gary Matson,17XJ1A0272,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
459,Keshawn Stein,17XJ1A0273,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
460,Maximus Kelly,17XJ1A0276,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
461,Braeden Etheridge,17XJ1A0277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
462,Maxim Simonson,17XJ1A0279,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
463,Kolby Sturm,17XJ1A0280,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
464,Lukas Pressley,17XJ1A0283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
465,Gwendolyn Findley,17XJ1A0285,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
466,Areli Seeley,17XJ1A0287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
467,Kaitlin Grantham,17XJ1A0288,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
468,Yasmine Sadler,17XJ1A0289,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
469,Avery Andrews,17XJ1A0290,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
470,Cody Medina,17XJ1A0295,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
471,Candace Barkley,17XJ1A0297,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
472,Jonathon Lambert,17XJ1A0298,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
